Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,1/26/2020 9:00,2020,1,26,9,260,310,Hazardous,233,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 10:00,2020,1,26,10,242.2,292,Very Unhealthy,209,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 11:00,2020,1,26,11,190.9,241,Very Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 12:00,2020,1,26,12,154.4,205,Very Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 13:00,2020,1,26,13,119.7,184,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 14:00,2020,1,26,14,95.3,172,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 15:00,2020,1,26,15,82.6,165,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 16:00,2020,1,26,16,74.2,161,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 17:00,2020,1,26,17,72.1,160,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 18:00,2020,1,26,18,71.5,159,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 19:00,2020,1,26,19,77.7,162,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 20:00,2020,1,26,20,110.8,180,Unhealthy,144,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 21:00,2020,1,26,21,129.4,189,Unhealthy,148,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 22:00,2020,1,26,22,164.7,215,Very Unhealthy,200,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/26/2020 23:00,2020,1,26,23,186.8,237,Very Unhealthy,209,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 0:00,2020,1,27,0,201.4,251,Very Unhealthy,216,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 1:00,2020,1,27,1,213.2,263,Very Unhealthy,225,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 2:00,2020,1,27,2,222.1,272,Very Unhealthy,231,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 3:00,2020,1,27,3,225,275,Very Unhealthy,228,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 4:00,2020,1,27,4,223,273,Very Unhealthy,221,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 5:00,2020,1,27,5,220.5,270,Very Unhealthy,218,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 6:00,2020,1,27,6,217.2,267,Very Unhealthy,214,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 7:00,2020,1,27,7,220.5,270,Very Unhealthy,225,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 8:00,2020,1,27,8,226.8,277,Very Unhealthy,237,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 9:00,2020,1,27,9,228.3,278,Very Unhealthy,246,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 10:00,2020,1,27,10,237.2,287,Very Unhealthy,264,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 11:00,2020,1,27,11,243.9,294,Very Unhealthy,268,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 12:00,2020,1,27,12,248.5,298,Very Unhealthy,263,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 13:00,2020,1,27,13,239.8,289,Very Unhealthy,206,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 14:00,2020,1,27,14,218.3,268,Very Unhealthy,178,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 15:00,2020,1,27,15,227.3,277,Very Unhealthy,245,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 16:00,2020,1,27,16,153.6,204,Very Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 17:00,2020,1,27,17,100.3,174,Unhealthy,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 18:00,2020,1,27,18,123.1,186,Unhealthy,146,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 19:00,2020,1,27,19,155.5,206,Very Unhealthy,188,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 20:00,2020,1,27,20,171.2,222,Very Unhealthy,187,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 21:00,2020,1,27,21,211.1,261,Very Unhealthy,251,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 22:00,2020,1,27,22,151.5,202,Very Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/27/2020 23:00,2020,1,27,23,112.7,181,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 0:00,2020,1,28,0,121.8,185,Unhealthy,131,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 1:00,2020,1,28,1,137.4,193,Unhealthy,153,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 2:00,2020,1,28,2,116.2,182,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 3:00,2020,1,28,3,99.5,174,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 4:00,2020,1,28,4,97.2,173,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 5:00,2020,1,28,5,101.6,175,Unhealthy,106,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 6:00,2020,1,28,6,105.8,177,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 7:00,2020,1,28,7,94.3,171,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 8:00,2020,1,28,8,88.6,168,Unhealthy,83,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 9:00,2020,1,28,9,81.8,165,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 10:00,2020,1,28,10,76.4,162,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 11:00,2020,1,28,11,86.7,167,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 12:00,2020,1,28,12,106.8,177,Unhealthy,127,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 13:00,2020,1,28,13,110.3,179,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 14:00,2020,1,28,14,110.6,179,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 15:00,2020,1,28,15,121.9,185,Unhealthy,134,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 16:00,2020,1,28,16,128.2,189,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 17:00,2020,1,28,17,127.6,188,Unhealthy,127,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 18:00,2020,1,28,18,125.4,187,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 19:00,2020,1,28,19,127.1,188,Unhealthy,129,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 20:00,2020,1,28,20,139.1,194,Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 21:00,2020,1,28,21,137,193,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 22:00,2020,1,28,22,131.9,190,Unhealthy,126,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/28/2020 23:00,2020,1,28,23,129.9,189,Unhealthy,125,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 0:00,2020,1,29,0,129.1,189,Unhealthy,127,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 1:00,2020,1,29,1,125.6,187,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 2:00,2020,1,29,2,116.7,183,Unhealthy,101,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 3:00,2020,1,29,3,92.6,170,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 4:00,2020,1,29,4,81.3,164,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 5:00,2020,1,29,5,75.1,161,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 6:00,2020,1,29,6,69,158,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 7:00,2020,1,29,7,66,156,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 8:00,2020,1,29,8,64.5,156,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 9:00,2020,1,29,9,85.2,166,Unhealthy,106,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 10:00,2020,1,29,10,82.6,165,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 11:00,2020,1,29,11,74.8,161,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 12:00,2020,1,29,12,70.9,159,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 13:00,2020,1,29,13,68,157,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 14:00,2020,1,29,14,57.3,152,Unhealthy,48,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 15:00,2020,1,29,15,54.1,147,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 16:00,2020,1,29,16,49.5,135,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 17:00,2020,1,29,17,47.7,131,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 18:00,2020,1,29,18,42.3,118,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 19:00,2020,1,29,19,47.1,130,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 20:00,2020,1,29,20,62.5,155,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 21:00,2020,1,29,21,82.2,165,Unhealthy,102,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 22:00,2020,1,29,22,103.6,176,Unhealthy,125,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/29/2020 23:00,2020,1,29,23,116.8,183,Unhealthy,130,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 0:00,2020,1,30,0,123.4,186,Unhealthy,130,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 1:00,2020,1,30,1,128.2,189,Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 2:00,2020,1,30,2,118.6,184,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 3:00,2020,1,30,3,105.8,177,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 4:00,2020,1,30,4,102.4,175,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 5:00,2020,1,30,5,108.2,178,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 6:00,2020,1,30,6,101.6,175,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 7:00,2020,1,30,7,97.1,172,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 8:00,2020,1,30,8,98.2,173,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 9:00,2020,1,30,9,114.5,181,Unhealthy,143,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 10:00,2020,1,30,10,137.4,193,Unhealthy,162,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 11:00,2020,1,30,11,126.4,188,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 12:00,2020,1,30,12,102.4,175,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 13:00,2020,1,30,13,97.2,173,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 14:00,2020,1,30,14,94,171,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 15:00,2020,1,30,15,77.5,162,Unhealthy,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 16:00,2020,1,30,16,55.2,150,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 17:00,2020,1,30,17,41.1,115,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 18:00,2020,1,30,18,39.5,111,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 19:00,2020,1,30,19,45.7,126,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 20:00,2020,1,30,20,63.3,155,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 21:00,2020,1,30,21,78.6,163,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 22:00,2020,1,30,22,98.8,173,Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/30/2020 23:00,2020,1,30,23,107.4,178,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 0:00,2020,1,31,0,111.2,180,Unhealthy,115,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 1:00,2020,1,31,1,105.6,177,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 2:00,2020,1,31,2,99.8,174,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 3:00,2020,1,31,3,100.4,174,Unhealthy,101,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 4:00,2020,1,31,4,111.7,180,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 5:00,2020,1,31,5,113.3,181,Unhealthy,115,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 6:00,2020,1,31,6,106.1,177,Unhealthy,99,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 7:00,2020,1,31,7,103.5,176,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 8:00,2020,1,31,8,105.8,177,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 9:00,2020,1,31,9,108.2,178,Unhealthy,115,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 10:00,2020,1,31,10,110,179,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 11:00,2020,1,31,11,109.7,179,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 12:00,2020,1,31,12,100.3,174,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 13:00,2020,1,31,13,75.5,161,Unhealthy,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 14:00,2020,1,31,14,66.7,157,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 15:00,2020,1,31,15,63.3,155,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 16:00,2020,1,31,16,55.1,149,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 17:00,2020,1,31,17,57.5,152,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 18:00,2020,1,31,18,60.7,154,Unhealthy,64,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 19:00,2020,1,31,19,69.8,158,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 20:00,2020,1,31,20,75.4,161,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 21:00,2020,1,31,21,115.7,182,Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 22:00,2020,1,31,22,120.3,184,Unhealthy,125,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/31/2020 23:00,2020,1,31,23,113.6,181,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 0:00,2020,2,1,0,111.3,180,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 1:00,2020,2,1,1,113.1,181,Unhealthy,115,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 2:00,2020,2,1,2,113.5,181,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 3:00,2020,2,1,3,112.3,180,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 4:00,2020,2,1,4,108.6,178,Unhealthy,105,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 5:00,2020,2,1,5,102.8,175,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 6:00,2020,2,1,6,112.8,181,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 7:00,2020,2,1,7,119.5,184,Unhealthy,127,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 8:00,2020,2,1,8,151.3,202,Very Unhealthy,186,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 9:00,2020,2,1,9,189,239,Very Unhealthy,225,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 10:00,2020,2,1,10,137.9,194,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 11:00,2020,2,1,11,108.4,178,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 12:00,2020,2,1,12,87.7,168,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 13:00,2020,2,1,13,73.8,160,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 14:00,2020,2,1,14,73.9,161,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 15:00,2020,2,1,15,71.9,159,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 16:00,2020,2,1,16,69.9,158,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 17:00,2020,2,1,17,74.4,161,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 18:00,2020,2,1,18,74.7,161,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 19:00,2020,2,1,19,70.3,159,Unhealthy,66,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 20:00,2020,2,1,20,77.6,162,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 21:00,2020,2,1,21,86.4,167,Unhealthy,101,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 22:00,2020,2,1,22,98.6,173,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/1/2020 23:00,2020,2,1,23,108.7,178,Unhealthy,118,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 0:00,2020,2,2,0,121.5,185,Unhealthy,134,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 1:00,2020,2,2,1,130.7,190,Unhealthy,140,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 2:00,2020,2,2,2,134.4,192,Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 3:00,2020,2,2,3,145.2,197,Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 4:00,2020,2,2,4,161.1,212,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 5:00,2020,2,2,5,158.5,209,Very Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 6:00,2020,2,2,6,154.7,205,Very Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 7:00,2020,2,2,7,144.4,197,Unhealthy,134,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 8:00,2020,2,2,8,141,195,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 9:00,2020,2,2,9,144,197,Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 10:00,2020,2,2,10,149.3,199,Unhealthy,159,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 11:00,2020,2,2,11,150.4,200,Unhealthy,155,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 12:00,2020,2,2,12,147.9,199,Unhealthy,140,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 13:00,2020,2,2,13,138.6,194,Unhealthy,120,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 14:00,2020,2,2,14,121.3,185,Unhealthy,102,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 15:00,2020,2,2,15,94.8,171,Unhealthy,72,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 16:00,2020,2,2,16,88.3,168,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 17:00,2020,2,2,17,75.6,161,Unhealthy,63,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 18:00,2020,2,2,18,71.3,159,Unhealthy,67,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 19:00,2020,2,2,19,79.1,163,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 20:00,2020,2,2,20,102.5,175,Unhealthy,126,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 21:00,2020,2,2,21,123.2,186,Unhealthy,144,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 22:00,2020,2,2,22,142.1,196,Unhealthy,161,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/2/2020 23:00,2020,2,2,23,160,210,Very Unhealthy,178,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 0:00,2020,2,3,0,168.5,219,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 1:00,2020,2,3,1,171.2,222,Very Unhealthy,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 2:00,2020,2,3,2,167.1,217,Very Unhealthy,163,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 3:00,2020,2,3,3,163,213,Very Unhealthy,159,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 4:00,2020,2,3,4,161,211,Very Unhealthy,159,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 5:00,2020,2,3,5,164.5,215,Very Unhealthy,168,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 6:00,2020,2,3,6,175.2,225,Very Unhealthy,186,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 7:00,2020,2,3,7,176.6,227,Very Unhealthy,187,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 8:00,2020,2,3,8,169.8,220,Very Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 9:00,2020,2,3,9,168,218,Very Unhealthy,159,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 10:00,2020,2,3,10,161.5,212,Very Unhealthy,143,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 11:00,2020,2,3,11,132.3,191,Unhealthy,104,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 12:00,2020,2,3,12,98.3,173,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 13:00,2020,2,3,13,76.6,162,Unhealthy,55,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 14:00,2020,2,3,14,69.3,158,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 15:00,2020,2,3,15,64.6,156,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 16:00,2020,2,3,16,58.8,153,Unhealthy,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 17:00,2020,2,3,17,54.8,149,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2/3/2020 18:00,2020,2,3,18,66.9,157,Unhealthy,79,UG/M3,1 Hr,Valid
